ReservationId,CustomerId,FirstName,LastName,RoomType,NumOfPeople,NumOfBeds,ViewType,PricePerDay,TenantId,TenantBizId,TenantId_TenantBizId,BizName,BizLocationId, BizBldNumber,BizStreetName,BizCity,BizState,BizZipCode,StartDate,EndDate,BookedDate,TotalCost
48964820,1,Veronica,Casper,DeluxeQueenRoom,2,2,PoolView,80.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,28/09/2022,03/10/2022,08/10/2022,400.0
366752524,45,Elmer,Parisian,LuxorySuite,4,1,CityView,150.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,25/09/2022,26/09/2022,27/09/2022,150.0
768588619,24,Sina,Braun,DeluxeKingRoom,2,1,CityView,95.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,19/10/2022,24/10/2022,29/10/2022,475.0
650927752,20,Federico,Rempel,DeluxeKingRoom,2,1,CityView,95.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,07/10/2022,12/10/2022,17/10/2022,475.0
370123518,44,Micha,Marks,AccessibleQueenRoom,1,1,MountainView,85.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,20/10/2022,21/10/2022,22/10/2022,85.0
658149474,27,Leila,Labadie,DeluxeQueenRoom,2,2,PoolView,80.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,04/10/2022,07/10/2022,10/10/2022,240.0
118742268,28,Meggan,Block,LuxorySuite,4,1,CityView,150.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,19/10/2022,23/10/2022,27/10/2022,600.0
884301803,20,Federico,Rempel,AccessibleQueenRoom,1,1,MountainView,85.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,27/09/2022,30/09/2022,03/10/2022,255.0
61658265,30,Shizuko,Jast,PremiumQueenRoom,2,2,PoolView,105.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,18/10/2022,20/10/2022,22/10/2022,210.0
537909514,22,Doyle,Stiedemann,FamilySuite,6,3,PoolView,205.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,20/09/2022,25/09/2022,30/09/2022,1025.0
242565098,8,Creola,Connelly,PremiumKingRoom,2,1,MountainView,120.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,30/09/2022,01/10/2022,02/10/2022,120.0
367576775,41,Usha,Terry,PremiumQueenRoom,2,2,PoolView,105.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,07/10/2022,08/10/2022,09/10/2022,105.0
316569212,15,Evita,Baumbach,DeluxeQueenRoom,2,2,PoolView,80.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,06/10/2022,08/10/2022,10/10/2022,160.0
317100794,9,Dylan,Watsica,LuxorySuite,4,1,CityView,150.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,08/10/2022,13/10/2022,18/10/2022,750.0
811834411,41,Usha,Terry,AccessibleQueenRoom,1,1,MountainView,85.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,23/09/2022,29/09/2022,05/10/2022,510.0
962091774,43,Tyson,Macejkovic,DeluxeKingRoom,2,1,CityView,95.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,13/10/2022,19/10/2022,25/10/2022,570.0
242117272,16,Merrie,Klocko,PremiumKingRoom,2,1,MountainView,120.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,18/10/2022,23/10/2022,28/10/2022,600.0
697222863,19,Mohammad,Shields,DeluxeQueenRoom,2,2,PoolView,80.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,13/10/2022,19/10/2022,25/10/2022,480.0
304319427,35,Heath,Greenfelder,DeluxeKingRoom,2,1,CityView,95.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,15/10/2022,17/10/2022,19/10/2022,190.0
286461074,24,Sina,Braun,StandardRoom,1,1,CityView,75.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,03/10/2022,09/10/2022,15/10/2022,450.0
81851992,42,Kazuko,Wolff,PremiumKingRoom,2,1,MountainView,120.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,08/10/2022,10/10/2022,12/10/2022,240.0
222453797,18,Mandi,Schinner,PremiumQueenRoom,2,2,PoolView,105.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,18/10/2022,22/10/2022,26/10/2022,420.0
70759766,8,Creola,Connelly,DeluxeQueenRoom,2,2,PoolView,80.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,16/10/2022,17/10/2022,18/10/2022,80.0
416806501,1,Veronica,Casper,FamilySuite,6,3,PoolView,205.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,07/10/2022,10/10/2022,13/10/2022,615.0
59427090,28,Meggan,Block,DeluxeQueenRoom,2,2,PoolView,80.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,25/09/2022,01/10/2022,07/10/2022,480.0
372000894,39,Kymberly,MacGyver,FamilySuite,6,3,PoolView,205.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,28/09/2022,29/09/2022,30/09/2022,205.0
734223227,33,Katy,Tromp,PremiumQueenRoom,2,2,PoolView,105.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,02/10/2022,05/10/2022,08/10/2022,315.0
74338836,12,Steven,Thiel,DeluxeQueenRoom,2,2,PoolView,80.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,17/10/2022,19/10/2022,21/10/2022,160.0
802233598,42,Kazuko,Wolff,StandardRoom,1,1,CityView,75.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,29/09/2022,30/09/2022,01/10/2022,75.0
444631823,5,Rosella,Reichert,LuxorySuite,4,1,CityView,150.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,24/09/2022,26/09/2022,28/09/2022,300.0
914320261,39,Kymberly,MacGyver,LuxorySuite,4,1,CityView,150.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,21/09/2022,25/09/2022,29/09/2022,600.0
762401490,18,Mandi,Schinner,PremiumKingRoom,2,1,MountainView,120.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,30/09/2022,01/10/2022,02/10/2022,120.0
936166155,48,Thomas,Cassin,AccessibleQueenRoom,1,1,MountainView,85.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,30/09/2022,05/10/2022,10/10/2022,425.0
718724942,4,Donny,Feil,LuxorySuite,4,1,CityView,150.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,20/09/2022,22/09/2022,24/09/2022,300.0
892892921,48,Thomas,Cassin,DeluxeKingRoom,2,1,CityView,95.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,03/10/2022,06/10/2022,09/10/2022,285.0
284808971,32,Alvina,Tromp,StandardRoom,1,1,CityView,75.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,25/09/2022,27/09/2022,29/09/2022,150.0
632110568,17,Hunter,Stehr,FamilySuite,6,3,PoolView,205.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,03/10/2022,04/10/2022,05/10/2022,205.0
728611314,28,Meggan,Block,StandardRoom,1,1,CityView,75.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,30/09/2022,05/10/2022,10/10/2022,375.0
118110121,38,William,Buckridge,LuxorySuite,4,1,CityView,150.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,10/10/2022,13/10/2022,16/10/2022,450.0
480281717,27,Leila,Labadie,PremiumQueenRoom,2,2,PoolView,105.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,16/10/2022,18/10/2022,20/10/2022,210.0
333621889,17,Hunter,Stehr,AccessibleQueenRoom,1,1,MountainView,85.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,30/09/2022,04/10/2022,08/10/2022,340.0
105418295,12,Steven,Thiel,AccessibleQueenRoom,1,1,MountainView,85.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,29/09/2022,03/10/2022,07/10/2022,340.0
140032588,37,Sandy,Skiles,LuxorySuite,4,1,CityView,150.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,09/10/2022,13/10/2022,17/10/2022,600.0
264491532,49,Nakesha,Langosh,DeluxeQueenRoom,2,2,PoolView,80.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,21/09/2022,26/09/2022,01/10/2022,400.0
324814740,38,William,Buckridge,AccessibleQueenRoom,1,1,MountainView,85.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,29/09/2022,05/10/2022,11/10/2022,510.0
98210560,25,Duncan,Hudson,FamilySuite,6,3,PoolView,205.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,12/10/2022,15/10/2022,18/10/2022,615.0
435293463,3,Reid,McKenzie,PremiumKingRoom,2,1,MountainView,120.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,21/09/2022,24/09/2022,27/09/2022,360.0
36283200,6,Miyoko,Skiles,FamilySuite,6,3,PoolView,205.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,13/10/2022,16/10/2022,19/10/2022,615.0
870139918,17,Hunter,Stehr,PremiumKingRoom,2,1,MountainView,120.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,27/09/2022,29/09/2022,01/10/2022,240.0
382082738,10,Lorine,Gislason,DeluxeKingRoom,2,1,CityView,95.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,13/10/2022,16/10/2022,19/10/2022,285.0
858950857,36,Gwyn,Flatley,FamilySuite,6,3,PoolView,205.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,04/10/2022,09/10/2022,14/10/2022,1025.0
440151694,26,Soledad,Zieme,AccessibleQueenRoom,1,1,MountainView,85.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,11/10/2022,12/10/2022,13/10/2022,85.0
822220623,44,Micha,Marks,StandardRoom,1,1,CityView,75.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,27/09/2022,28/09/2022,29/09/2022,75.0
136675522,21,Gertude,Gerlach,LuxorySuite,4,1,CityView,150.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,26/09/2022,27/09/2022,28/09/2022,150.0
599513754,33,Katy,Tromp,PremiumKingRoom,2,1,MountainView,120.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,26/09/2022,27/09/2022,28/09/2022,120.0
157290352,11,Jeromy,Adams,PremiumQueenRoom,2,2,PoolView,105.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,06/10/2022,07/10/2022,08/10/2022,105.0
593247904,15,Evita,Baumbach,LuxorySuite,4,1,CityView,150.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,18/10/2022,19/10/2022,20/10/2022,150.0
358980562,9,Dylan,Watsica,FamilySuite,6,3,PoolView,205.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,15/10/2022,16/10/2022,17/10/2022,205.0
237738112,24,Sina,Braun,PremiumQueenRoom,2,2,PoolView,105.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,03/10/2022,04/10/2022,05/10/2022,105.0
574356804,25,Duncan,Hudson,LuxorySuite,4,1,CityView,150.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,10/10/2022,13/10/2022,16/10/2022,450.0
188188565,40,Le,Hermann,AccessibleQueenRoom,1,1,MountainView,85.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,30/09/2022,04/10/2022,08/10/2022,340.0
575219190,45,Elmer,Parisian,LuxorySuite,4,1,CityView,150.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,01/10/2022,02/10/2022,03/10/2022,150.0
420304968,32,Alvina,Tromp,DeluxeKingRoom,2,1,CityView,95.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,10/10/2022,11/10/2022,12/10/2022,95.0
371091261,21,Gertude,Gerlach,DeluxeKingRoom,2,1,CityView,95.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,21/09/2022,25/09/2022,29/09/2022,380.0
883538803,40,Le,Hermann,DeluxeKingRoom,2,1,CityView,95.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,04/10/2022,07/10/2022,10/10/2022,285.0
399272358,23,Romaine,Ziemann,DeluxeKingRoom,2,1,CityView,95.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,16/10/2022,21/10/2022,26/10/2022,475.0
538166307,7,Cary,Fadel,FamilySuite,6,3,PoolView,205.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,30/09/2022,01/10/2022,02/10/2022,205.0
953719479,38,William,Buckridge,LuxorySuite,4,1,CityView,150.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,25/09/2022,29/09/2022,03/10/2022,600.0
346010230,17,Hunter,Stehr,LuxorySuite,4,1,CityView,150.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,25/09/2022,01/10/2022,07/10/2022,900.0
464029919,9,Dylan,Watsica,AccessibleQueenRoom,1,1,MountainView,85.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,10/10/2022,13/10/2022,16/10/2022,255.0
466237209,27,Leila,Labadie,StandardRoom,1,1,CityView,75.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,26/09/2022,28/09/2022,30/09/2022,150.0
327476273,39,Kymberly,MacGyver,FamilySuite,6,3,PoolView,205.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,27/09/2022,30/09/2022,03/10/2022,615.0
412674679,24,Sina,Braun,StandardRoom,1,1,CityView,75.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,03/10/2022,05/10/2022,07/10/2022,150.0
549575094,25,Duncan,Hudson,StandardRoom,1,1,CityView,75.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,11/10/2022,17/10/2022,23/10/2022,450.0
273878846,47,Leslie,Rippin,PremiumQueenRoom,2,2,PoolView,105.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,11/10/2022,16/10/2022,21/10/2022,525.0
971963706,20,Federico,Rempel,DeluxeKingRoom,2,1,CityView,95.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,21/09/2022,25/09/2022,29/09/2022,380.0
50023339,5,Rosella,Reichert,StandardRoom,1,1,CityView,75.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,12/10/2022,16/10/2022,20/10/2022,300.0
947297932,49,Nakesha,Langosh,FamilySuite,6,3,PoolView,205.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,15/10/2022,21/10/2022,27/10/2022,1230.0
332068729,42,Kazuko,Wolff,AccessibleQueenRoom,1,1,MountainView,85.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,17/10/2022,21/10/2022,25/10/2022,340.0
91354996,36,Gwyn,Flatley,AccessibleQueenRoom,1,1,MountainView,85.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,02/10/2022,05/10/2022,08/10/2022,255.0
392638473,43,Tyson,Macejkovic,AccessibleQueenRoom,1,1,MountainView,85.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,08/10/2022,09/10/2022,10/10/2022,85.0
694874733,7,Cary,Fadel,AccessibleQueenRoom,1,1,MountainView,85.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,14/10/2022,16/10/2022,18/10/2022,170.0
731636487,44,Micha,Marks,PremiumKingRoom,2,1,MountainView,120.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,19/10/2022,21/10/2022,23/10/2022,240.0
55896266,37,Sandy,Skiles,DeluxeQueenRoom,2,2,PoolView,80.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,26/09/2022,27/09/2022,28/09/2022,80.0
984838473,49,Nakesha,Langosh,AccessibleQueenRoom,1,1,MountainView,85.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,28/09/2022,30/09/2022,02/10/2022,170.0
280941448,10,Lorine,Gislason,AccessibleQueenRoom,1,1,MountainView,85.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,07/10/2022,12/10/2022,17/10/2022,425.0
83157628,41,Usha,Terry,LuxorySuite,4,1,CityView,150.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,30/09/2022,05/10/2022,10/10/2022,750.0
492001967,14,Daryl,Legros,DeluxeKingRoom,2,1,CityView,95.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,03/10/2022,07/10/2022,11/10/2022,380.0
32357765,1,Veronica,Casper,DeluxeQueenRoom,2,2,PoolView,80.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,02/10/2022,07/10/2022,12/10/2022,400.0
330716616,35,Heath,Greenfelder,PremiumQueenRoom,2,2,PoolView,105.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,29/09/2022,02/10/2022,05/10/2022,315.0
804586624,45,Elmer,Parisian,FamilySuite,6,3,PoolView,205.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,05/10/2022,07/10/2022,09/10/2022,410.0
464767627,48,Thomas,Cassin,AccessibleQueenRoom,1,1,MountainView,85.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,24/09/2022,26/09/2022,28/09/2022,170.0
213613181,29,Kitty,Block,PremiumQueenRoom,2,2,PoolView,105.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,02/10/2022,04/10/2022,06/10/2022,210.0
360078736,49,Nakesha,Langosh,FamilySuite,6,3,PoolView,205.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,05/10/2022,06/10/2022,07/10/2022,205.0
536963102,35,Heath,Greenfelder,LuxorySuite,4,1,CityView,150.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,23/09/2022,27/09/2022,01/10/2022,600.0
133412171,24,Sina,Braun,PremiumKingRoom,2,1,MountainView,120.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,17/10/2022,23/10/2022,29/10/2022,720.0
935497082,22,Doyle,Stiedemann,DeluxeKingRoom,2,1,CityView,95.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,18/10/2022,21/10/2022,24/10/2022,285.0
555935892,44,Micha,Marks,LuxorySuite,4,1,CityView,150.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,15/10/2022,20/10/2022,25/10/2022,750.0
169971891,49,Nakesha,Langosh,PremiumQueenRoom,2,2,PoolView,105.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,19/10/2022,25/10/2022,31/10/2022,630.0
733991938,17,Hunter,Stehr,DeluxeQueenRoom,2,2,PoolView,80.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,11/10/2022,15/10/2022,19/10/2022,320.0
146913743,23,Romaine,Ziemann,FamilySuite,6,3,PoolView,205.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,16/10/2022,21/10/2022,26/10/2022,1025.0
918714578,31,Malcom,Cummerata,FamilySuite,6,3,PoolView,205.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,18/10/2022,24/10/2022,30/10/2022,1230.0
511117190,32,Alvina,Tromp,FamilySuite,6,3,PoolView,205.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,06/10/2022,11/10/2022,16/10/2022,1025.0
29522873,2,Elana,Johnson,FamilySuite,6,3,PoolView,205.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,15/10/2022,19/10/2022,23/10/2022,820.0
446524918,33,Katy,Tromp,PremiumKingRoom,2,1,MountainView,120.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,23/09/2022,29/09/2022,05/10/2022,720.0
901182383,48,Thomas,Cassin,StandardRoom,1,1,CityView,75.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,09/10/2022,12/10/2022,15/10/2022,225.0
992308981,13,Emile,Kemmer,LuxorySuite,4,1,CityView,150.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,10/10/2022,15/10/2022,20/10/2022,750.0
698863701,3,Reid,McKenzie,DeluxeKingRoom,2,1,CityView,95.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,05/10/2022,11/10/2022,17/10/2022,570.0
750477149,44,Micha,Marks,PremiumKingRoom,2,1,MountainView,120.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,14/10/2022,15/10/2022,16/10/2022,120.0
743426351,14,Daryl,Legros,DeluxeQueenRoom,2,2,PoolView,80.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,29/09/2022,05/10/2022,11/10/2022,480.0
73235784,36,Gwyn,Flatley,StandardRoom,1,1,CityView,75.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,01/10/2022,05/10/2022,09/10/2022,300.0
219875494,48,Thomas,Cassin,PremiumKingRoom,2,1,MountainView,120.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,14/10/2022,20/10/2022,26/10/2022,720.0
76438206,48,Thomas,Cassin,FamilySuite,6,3,PoolView,205.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,24/09/2022,30/09/2022,06/10/2022,1230.0
692250957,34,Librada,Brown,StandardRoom,1,1,CityView,75.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,10/10/2022,14/10/2022,18/10/2022,300.0
414646564,32,Alvina,Tromp,StandardRoom,1,1,CityView,75.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,25/09/2022,28/09/2022,01/10/2022,225.0
113302925,17,Hunter,Stehr,AccessibleQueenRoom,1,1,MountainView,85.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,18/10/2022,21/10/2022,24/10/2022,255.0
205756709,47,Leslie,Rippin,StandardRoom,1,1,CityView,75.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,01/10/2022,02/10/2022,03/10/2022,75.0
850030969,41,Usha,Terry,FamilySuite,6,3,PoolView,205.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,25/09/2022,28/09/2022,01/10/2022,615.0
712097182,41,Usha,Terry,PremiumQueenRoom,2,2,PoolView,105.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,18/10/2022,24/10/2022,30/10/2022,630.0
706615877,6,Miyoko,Skiles,DeluxeQueenRoom,2,2,PoolView,80.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,29/09/2022,03/10/2022,07/10/2022,320.0
217117073,26,Soledad,Zieme,PremiumKingRoom,2,1,MountainView,120.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,30/09/2022,02/10/2022,04/10/2022,240.0
770662448,9,Dylan,Watsica,PremiumKingRoom,2,1,MountainView,120.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,06/10/2022,09/10/2022,12/10/2022,360.0
661143016,31,Malcom,Cummerata,LuxorySuite,4,1,CityView,150.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,04/10/2022,08/10/2022,12/10/2022,600.0
565891539,29,Kitty,Block,FamilySuite,6,3,PoolView,205.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,12/10/2022,13/10/2022,14/10/2022,205.0
903091515,22,Doyle,Stiedemann,DeluxeKingRoom,2,1,CityView,95.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,18/10/2022,22/10/2022,26/10/2022,380.0
178685111,26,Soledad,Zieme,PremiumQueenRoom,2,2,PoolView,105.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,14/10/2022,20/10/2022,26/10/2022,630.0
504668844,19,Mohammad,Shields,DeluxeQueenRoom,2,2,PoolView,80.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,22/09/2022,23/09/2022,24/09/2022,80.0
127223175,1,Veronica,Casper,FamilySuite,6,3,PoolView,205.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,10/10/2022,12/10/2022,14/10/2022,410.0
777743980,46,Jeffrey,Waelchi,FamilySuite,6,3,PoolView,205.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,10/10/2022,12/10/2022,14/10/2022,410.0
120973553,15,Evita,Baumbach,AccessibleQueenRoom,1,1,MountainView,85.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,27/09/2022,29/09/2022,01/10/2022,170.0
453580533,7,Cary,Fadel,DeluxeKingRoom,2,1,CityView,95.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,15/10/2022,17/10/2022,19/10/2022,190.0
798655666,36,Gwyn,Flatley,AccessibleQueenRoom,1,1,MountainView,85.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,24/09/2022,27/09/2022,30/09/2022,255.0
